source,target,distance
LG01630,LG01674,12.000
LG04894,LG04955,6.000
LG02818,LG02895,6.000
LG00181,LG00257,11.000
LG00650,LG00689,8.000
LG00131,LG00176,6.000
LG02528,LG02551,7.000
LG01819,LG01854,11.000
LG04890,LG04928,6.000
LG01775,LG01856,10.000
LG01279,LG01295,8.000
LG02688,LG02763,7.000
LG00659,LG00670,9.000
LG04871,LG04907,7.000
LG01721,LG01736,11.000
LG01429,LG01467,11.000
LG01315,LG01391,9.000
LG04344,LG04358,10.000
LG04353,LG04417,11.000
LG00465,LG00507,7.000
LG01413,LG01491,7.000
LG00892,LG00936,11.000
LG04104,LG04164,10.000
LG00818,LG00885,8.000
LG04846,LG04858,12.000
LG03765,LG03857,12.000
LG02436,LG02527,10.000
LG00821,LG00904,10.000
LG00335,LG00366,9.000
LG01008,LG01072,11.000
LG01435,LG01504,7.000
LG04885,LG04930,11.000
LG03875,LG03901,7.000
LG03930,LG03980,6.000
LG02640,LG02656,11.000
LG04000,LG04058,11.000
LG03878,LG03914,10.000
LG04585,LG04663,7.000
LG01944,LG01970,9.000
LG01976,LG02019,9.000
LG00589,LG00650,10.000
LG04289,LG04324,7.000
LG01185,LG01220,10.000
LG00275,LG00305,12.000
LG02675,LG02763,6.000
LG04188,LG04214,12.000
LG01215,LG01262,12.000
LG03951,LG04038,9.000
LG02046,LG02089,8.000
LG02228,LG02325,11.000
LG00176,LG00258,11.000
LG00769,LG00790,7.000
LG00304,LG00316,8.000
LG04113,LG04156,9.000
LG04375,LG04410,7.000
LG02191,LG02234,12.000
LG01414,LG01446,7.000
LG02948,LG03039,12.000
LG00319,LG00373,11.000
LG03598,LG03627,6.000
LG01196,LG01200,7.000
LG02742,LG02744,10.000
LG01174,LG01231,10.000
LG03338,LG03415,9.000
LG00434,LG00511,8.000
LG03525,LG03587,11.000
LG00102,LG00152,11.000
LG04652,LG04707,9.000
LG02057,LG02118,11.000
LG04112,LG04160,7.000
LG00277,LG00349,11.000
LG04851,LG04902,8.000
LG03360,LG03426,10.000
LG03379,LG03443,11.000
LG00035,LG00047,9.000
LG04757,LG04786,9.000
LG04553,LG04635,10.000
LG02181,LG02251,12.000
LG04422,LG04433,10.000
LG01366,LG01400,7.000
LG03745,LG03813,7.000
LG03887,LG03945,11.000
LG01656,LG01677,9.000
LG01856,LG01884,11.000
LG02945,LG02985,12.000
LG03664,LG03721,6.000
LG03329,LG03378,7.000
LG01133,LG01175,10.000
LG00238,LG00284,12.000
LG03829,LG03920,8.000
LG04356,LG04382,8.000
LG00589,LG00683,10.000
LG02706,LG02784,7.000
LG03006,LG03089,11.000
LG03616,LG03709,6.000
LG04835,LG04875,10.000
LG02841,LG02885,10.000
LG01527,LG01542,11.000
LG01178,LG01255,9.000
LG04493,LG04511,12.000
LG02404,LG02420,11.000
LG01736,LG01756,10.000
LG04190,LG04219,6.000
LG04309,LG04374,8.000
LG04005,LG04057,10.000
LG03124,LG03220,7.000
LG04815,LG04889,8.000
LG02161,LG02168,7.000
LG01856,LG01902,12.000
LG03462,LG03479,6.000
LG04799,LG04836,10.000
LG00741,LG00799,9.000
LG04440,LG04460,9.000
LG03359,LG03414,6.000
LG02563,LG02607,7.000
LG04969,LG04993,8.000
LG03097,LG03105,7.000
LG02918,LG02985,12.000
LG04886,LG04896,7.000
LG04426,LG04521,6.000
LG01732,LG01818,6.000
LG00400,LG00482,9.000
LG01584,LG01597,8.000
LG01363,LG01455,9.000
LG04158,LG04205,6.000
LG04086,LG04107,6.000
LG02756,LG02780,9.000
LG01079,LG01121,7.000
LG01786,LG01860,9.000
LG04741,LG04821,11.000
LG04482,LG04537,7.000
LG02707,LG02728,9.000
LG00660,LG00714,7.000
LG02369,LG02405,7.000
LG00065,LG00082,10.000
LG04722,LG04806,10.000
LG03069,LG03143,6.000
LG02162,LG02183,10.000
LG00192,LG00223,6.000
LG00697,LG00710,9.000
LG00215,LG00302,11.000
LG00833,LG00847,8.000
LG01609,LG01632,10.000
LG02125,LG02134,7.000
LG03674,LG03762,12.000
LG00746,LG00810,8.000
LG00181,LG00266,9.000
LG01334,LG01356,10.000
LG04643,LG04709,7.000
LG00509,LG00581,7.000
LG00435,LG00442,9.000
LG03811,LG03844,11.000
LG01189,LG01192,8.000
LG01969,LG02030,9.000
LG00021,LG04961,7.000
LG00462,LG00542,10.000
LG00005,LG00071,12.000
LG04759,LG04843,6.000
LG03261,LG03331,12.000
LG01625,LG01630,8.000
LG00387,LG00458,6.000
LG00843,LG00913,12.000
LG00919,LG00968,11.000
LG00867,LG00921,8.000
LG04440,LG04504,10.000
LG02704,LG02770,7.000
LG01203,LG01253,11.000
LG02868,LG02921,6.000
LG03722,LG03787,12.000
LG00125,LG00190,12.000
LG02447,LG02512,7.000
LG00941,LG01017,12.000
LG03826,LG03837,10.000
LG01712,LG01737,11.000
LG00829,LG00904,8.000
LG00984,LG01065,8.000
LG04637,LG04654,10.000
LG03590,LG03668,11.000
LG04404,LG04481,7.000
LG04904,LG04933,7.000
LG00236,LG00257,9.000
LG03953,LG04011,11.000
LG00508,LG00544,10.000
LG02822,LG02871,9.000
LG03693,LG03711,12.000
LG03364,LG03379,12.000
LG04872,LG04901,6.000
LG04593,LG04677,12.000
LG03230,LG03252,10.000
LG02014,LG02043,6.000
LG02085,LG02089,6.000
LG02450,LG02511,8.000
LG02499,LG02540,6.000
LG01320,LG01322,11.000
LG03234,LG03265,10.000
LG02809,LG02811,8.000
LG03937,LG03943,10.000
LG03576,LG03638,12.000
LG02861,LG02914,10.000
LG01539,LG01614,9.000
LG00462,LG00464,11.000
LG04538,LG04563,9.000
LG03566,LG03618,9.000
LG03234,LG03307,8.000
LG01963,LG01989,10.000
LG00154,LG00188,10.000
LG02890,LG02957,6.000
LG01304,LG01307,12.000
LG04348,LG04379,11.000
LG04827,LG04919,11.000
LG03331,LG03408,10.000
LG01900,LG01944,8.000
LG00109,LG00140,7.000
LG04903,LG04988,11.000
LG02585,LG02682,6.000
LG01010,LG01023,6.000
LG00657,LG00664,7.000
LG02305,LG02381,10.000
LG02401,LG02453,8.000
LG00231,LG00298,8.000
LG01899,LG01912,6.000
LG04476,LG04501,11.000
LG00636,LG00675,8.000
LG03045,LG03109,6.000
LG00803,LG00887,11.000
LG03053,LG03140,12.000
LG02378,LG02382,8.000
LG04637,LG04662,6.000
LG01920,LG02016,6.000
LG00006,LG04959,10.000
LG02248,LG02305,10.000
LG04543,LG04569,10.000
LG04116,LG04119,7.000
LG00816,LG00849,9.000
LG01234,LG01281,10.000
LG02683,LG02695,8.000
LG03980,LG04053,7.000
LG01859,LG01913,8.000
LG02679,LG02703,8.000
LG00582,LG00674,7.000
LG03654,LG03713,9.000
LG02779,LG02784,10.000
LG03261,LG03343,10.000
LG00808,LG00864,7.000
LG02071,LG02106,7.000
LG04154,LG04246,7.000
LG01103,LG01110,7.000
LG03942,LG03989,11.000
LG04822,LG04908,10.000
LG04401,LG04445,10.000
LG04338,LG04392,8.000
LG03615,LG03650,12.000
LG04152,LG04213,7.000
LG02413,LG02484,9.000
LG04777,LG04838,7.000
LG01417,LG01491,6.000
LG01810,LG01817,12.000
LG03310,LG03368,7.000
LG02502,LG02504,6.000
LG04719,LG04802,8.000
LG03738,LG03781,10.000
LG00970,LG00993,11.000
LG03525,LG03527,12.000
LG01703,LG01740,9.000
LG01840,LG01874,10.000
LG02262,LG02343,10.000
LG03843,LG03928,10.000
LG04160,LG04195,11.000
LG04306,LG04322,6.000
LG04163,LG04191,8.000
LG04531,LG04558,10.000
LG04835,LG04844,11.000
LG02229,LG02253,8.000
LG01163,LG01169,6.000
LG03699,LG03720,11.000
LG02378,LG02420,8.000
LG01509,LG01550,7.000
LG01644,LG01738,6.000
LG02449,LG02521,12.000
LG03197,LG03246,7.000
LG00257,LG00284,8.000
LG03153,LG03206,6.000
LG03174,LG03214,11.000
LG00750,LG00779,10.000
LG03209,LG03226,9.000
LG02736,LG02738,10.000
LG04820,LG04831,7.000
LG04089,LG04159,7.000
LG00859,LG00953,10.000
LG04754,LG04787,10.000
LG00962,LG01053,11.000
LG03688,LG03715,11.000
LG02318,LG02327,11.000
LG04864,LG04928,8.000
LG02807,LG02835,12.000
LG03859,LG03869,12.000
LG02118,LG02130,9.000
LG00074,LG00090,10.000
LG00487,LG00576,9.000
LG02303,LG02336,9.000
LG02450,LG02476,7.000
LG01047,LG01064,7.000
LG02239,LG02260,9.000
LG03592,LG03594,11.000
LG03576,LG03616,9.000
LG04085,LG04180,6.000
LG02352,LG02399,7.000
LG04628,LG04692,10.000
LG01388,LG01414,11.000
LG01448,LG01530,7.000
LG04966,LG04994,9.000
LG01374,LG01447,6.000
LG02361,LG02394,8.000
LG00049,LG04952,7.000
LG02105,LG02196,8.000
LG02408,LG02437,12.000
LG02368,LG02404,12.000
LG03992,LG04055,10.000
LG00534,LG00609,11.000
LG01100,LG01144,11.000
LG02118,LG02163,8.000
LG00433,LG00468,10.000
LG03316,LG03396,8.000
LG04445,LG04528,8.000
LG03165,LG03193,7.000
LG04038,LG04069,9.000
LG03164,LG03255,12.000
LG02865,LG02873,8.000
LG04759,LG04846,12.000
LG03336,LG03362,11.000
LG00961,LG01025,6.000
LG01516,LG01548,9.000
LG02999,LG03006,6.000
LG03129,LG03144,12.000
LG04046,LG04050,8.000
LG04901,LG04945,9.000
LG00025,LG00047,6.000
LG01040,LG01119,11.000
LG00128,LG00186,9.000
LG02841,LG02921,11.000
LG02254,LG02291,8.000
LG01784,LG01810,9.000
LG03949,LG04046,11.000
LG02084,LG02126,12.000
LG02857,LG02917,9.000
LG04079,LG04105,12.000
LG00029,LG00114,7.000
LG04125,LG04182,11.000
LG00005,LG00014,7.000
LG01371,LG01413,11.000
LG01140,LG01158,9.000
LG01004,LG01100,7.000
LG03580,LG03618,12.000
LG03792,LG03881,8.000
LG03325,LG03328,6.000
LG02156,LG02240,6.000
LG04360,LG04373,11.000
LG00031,LG00080,8.000
LG04616,LG04675,8.000
LG01593,LG01649,6.000
LG00905,LG00974,7.000
LG04027,LG04084,11.000
LG00766,LG00858,12.000
LG00968,LG01062,12.000
LG00617,LG00688,6.000
LG02669,LG02709,12.000
LG02649,LG02681,12.000
LG00323,LG00352,11.000
LG02737,LG02810,7.000
LG01916,LG01973,9.000
LG01143,LG01222,6.000
LG04563,LG04598,7.000
LG02226,LG02316,11.000
LG00009,LG00072,11.000
LG01644,LG01675,6.000
LG04957,LG04994,6.000
LG04800,LG04813,11.000
LG02707,LG02736,10.000
LG01548,LG01618,11.000
LG01202,LG01276,10.000
LG04573,LG04607,12.000
LG01704,LG01746,6.000
LG00310,LG00352,12.000
LG00869,LG00922,8.000
LG02069,LG02124,9.000
LG03661,LG03691,11.000
LG02955,LG02974,8.000
LG04251,LG04292,12.000
LG01567,LG01605,7.000
LG03519,LG03549,6.000
LG04137,LG04231,9.000
LG03928,LG03978,10.000
LG03022,LG03027,7.000
LG02013,LG02024,8.000
LG01106,LG01152,6.000
LG04594,LG04626,11.000
LG00049,LG00115,7.000
LG03569,LG03608,8.000
LG00199,LG00222,9.000
LG04935,LG04988,8.000
LG01698,LG01703,12.000
LG01990,LG02022,9.000
LG02711,LG02781,12.000
LG04611,LG04668,11.000
LG02007,LG02085,8.000
LG02621,LG02643,11.000
LG02255,LG02324,7.000
LG00636,LG00646,9.000
LG02571,LG02601,11.000
LG00898,LG00953,11.000
LG01966,LG02048,12.000
LG03709,LG03787,6.000
LG04604,LG04644,11.000
LG03462,LG03558,6.000
LG01171,LG01193,9.000
LG01283,LG01326,7.000
LG03236,LG03309,12.000
LG04265,LG04343,10.000
LG02373,LG02405,9.000
LG00427,LG00480,6.000
LG03022,LG03077,12.000
LG04322,LG04375,9.000
LG00656,LG00735,11.000
LG04772,LG04816,11.000
LG04906,LG04986,6.000
LG00054,LG00083,12.000
LG03885,LG03959,12.000
LG01095,LG01174,7.000
LG01115,LG01164,6.000
LG01370,LG01451,10.000
LG03299,LG03348,12.000
LG02331,LG02367,11.000
LG00723,LG00730,12.000
LG01932,LG01940,12.000
LG00353,LG00374,8.000
LG00062,LG00134,10.000
LG04874,LG04932,10.000
LG00261,LG00353,7.000
LG01933,LG02005,11.000
LG00780,LG00849,8.000
LG01881,LG01887,7.000
LG01606,LG01614,7.000
LG02290,LG02331,7.000
LG01477,LG01488,8.000
LG03710,LG03779,10.000
LG01757,LG01827,9.000
LG01305,LG01384,6.000
LG01345,LG01361,9.000
LG01561,LG01623,6.000
LG00215,LG00286,12.000
LG00025,LG04950,11.000
LG02646,LG02661,11.000
LG04545,LG04625,6.000
LG01399,LG01482,9.000
LG00052,LG00148,9.000
LG00042,LG00098,10.000
LG01682,LG01724,9.000
LG03797,LG03812,10.000
LG01714,LG01730,6.000
LG03937,LG03964,10.000
LG03714,LG03810,10.000
LG03253,LG03323,9.000
LG03005,LG03047,9.000
LG04620,LG04625,8.000
LG02456,LG02530,12.000
LG02800,LG02888,7.000
LG02790,LG02843,11.000
LG00262,LG00350,12.000
LG01682,LG01739,6.000
LG02707,LG02764,12.000
LG03788,LG03795,9.000
LG03065,LG03160,8.000
LG04767,LG04841,10.000
LG00675,LG00707,9.000
LG04232,LG04276,7.000
LG04107,LG04149,6.000
LG00578,LG00667,11.000
LG03340,LG03386,12.000
LG02743,LG02752,11.000
LG03672,LG03703,11.000
LG00352,LG00438,8.000
LG01518,LG01558,12.000
LG02260,LG02277,7.000
LG00136,LG00141,6.000
LG04530,LG04538,6.000
LG02850,LG02908,7.000
LG00161,LG00202,7.000
LG01671,LG01743,10.000
LG04801,LG04870,7.000
LG01782,LG01802,12.000
LG02904,LG02985,6.000
LG01352,LG01439,9.000
LG02823,LG02838,6.000
LG03041,LG03070,8.000
LG04827,LG04915,7.000
LG02425,LG02428,9.000
LG03369,LG03371,9.000
LG01042,LG01130,12.000
LG01949,LG01978,11.000
LG01821,LG01833,7.000
LG00868,LG00943,9.000
LG03879,LG03939,8.000
LG02878,LG02916,12.000
LG01182,LG01213,7.000
LG04595,LG04617,8.000
LG01839,LG01873,7.000
LG00206,LG00283,6.000
LG00962,LG01052,12.000
LG03975,LG04060,6.000
LG01606,LG01645,6.000
LG01972,LG02014,11.000
LG04397,LG04461,10.000
LG01743,LG01757,10.000
LG03568,LG03584,7.000
LG04081,LG04131,12.000
LG04390,LG04480,10.000
LG03950,LG04037,8.000
LG00916,LG01003,8.000
LG00768,LG00779,7.000
LG02609,LG02650,10.000
LG02043,LG02135,10.000
LG00439,LG00486,10.000
LG01471,LG01548,8.000
LG01336,LG01367,12.000
LG03499,LG03519,11.000
LG01198,LG01206,6.000
LG03729,LG03769,7.000
LG04887,LG04971,7.000
LG03760,LG03825,9.000
LG03501,LG03518,6.000
LG02958,LG02991,8.000
LG03617,LG03640,10.000
LG03442,LG03523,11.000
LG01839,LG01871,7.000
LG01219,LG01268,11.000
LG04837,LG04912,7.000
LG01060,LG01129,11.000
LG01725,LG01790,7.000
LG03328,LG03339,11.000
LG01173,LG01189,11.000
LG02745,LG02808,6.000
LG01587,LG01673,6.000
LG00015,LG04931,8.000
LG03167,LG03177,12.000
LG01698,LG01788,6.000
LG02149,LG02184,9.000
LG03393,LG03403,7.000
LG04169,LG04207,10.000
LG01358,LG01416,9.000
LG01977,LG02043,11.000
LG03615,LG03631,12.000
LG01818,LG01889,11.000
LG02517,LG02604,9.000
LG04089,LG04139,10.000
LG02134,LG02218,6.000
LG01654,LG01704,11.000
LG00875,LG00928,12.000
LG04828,LG04910,11.000
LG04125,LG04219,10.000
LG04662,LG04692,8.000
LG02759,LG02810,11.000
LG02406,LG02484,8.000
LG04150,LG04238,12.000
LG01791,LG01797,12.000
LG02997,LG03017,10.000
LG03789,LG03862,12.000
LG02776,LG02806,11.000
LG04752,LG04756,11.000
LG00184,LG00276,11.000
LG04848,LG04882,7.000
LG02419,LG02505,6.000
LG03636,LG03643,7.000
LG00811,LG00859,6.000
LG00016,LG04957,11.000
LG02013,LG02108,7.000
LG03145,LG03209,6.000
LG03440,LG03476,9.000
LG01379,LG01436,10.000
LG00496,LG00582,12.000
LG02883,LG02900,10.000
LG01556,LG01614,7.000
LG02394,LG02465,12.000
LG04279,LG04321,8.000
LG01660,LG01733,6.000
LG04943,LG04980,6.000
LG00315,LG00384,6.000
LG04834,LG04919,8.000
LG00163,LG00239,6.000
LG02674,LG02737,6.000
LG04885,LG04906,10.000
LG02920,LG02939,10.000
LG03320,LG03351,6.000
LG00379,LG00470,8.000
LG02058,LG02114,11.000
LG04750,LG04774,8.000
LG00700,LG00791,9.000
LG01069,LG01136,6.000
LG03469,LG03540,10.000
LG02665,LG02707,12.000
LG04317,LG04328,11.000
LG03615,LG03707,12.000
LG02002,LG02047,10.000
LG02012,LG02107,7.000
LG02174,LG02258,11.000
LG00032,LG00079,8.000
LG03063,LG03153,12.000
LG01011,LG01062,10.000
LG00298,LG00321,7.000
LG04005,LG04061,8.000
LG02426,LG02515,7.000
LG01662,LG01741,10.000
LG02233,LG02264,9.000
LG04315,LG04325,8.000
LG02751,LG02758,10.000
LG00988,LG01078,8.000
LG01234,LG01249,10.000
LG03103,LG03166,7.000
LG02138,LG02217,12.000
LG03170,LG03188,9.000
LG01652,LG01725,12.000
LG00123,LG00201,8.000
LG04331,LG04363,7.000
LG04349,LG04400,10.000
LG02228,LG02302,7.000
LG00433,LG00503,7.000
LG01422,LG01442,11.000
LG03168,LG03204,12.000
LG00300,LG00385,9.000
LG04164,LG04232,12.000
LG01172,LG01252,12.000
LG01329,LG01420,10.000
LG02138,LG02216,10.000
LG03323,LG03378,9.000
LG02303,LG02397,9.000
LG04729,LG04790,11.000
LG00913,LG00958,12.000
LG01767,LG01837,8.000
LG02380,LG02424,9.000
LG01960,LG01962,10.000
LG00011,LG00072,8.000
LG00803,LG00840,8.000
LG04124,LG04165,6.000
LG03223,LG03263,11.000
LG00694,LG00738,7.000
LG04058,LG04094,12.000
LG02287,LG02333,10.000
LG03956,LG03982,10.000
LG04335,LG04355,8.000
LG01561,LG01602,9.000
LG04432,LG04481,7.000
LG03722,LG03780,6.000
LG00711,LG00756,9.000
LG04200,LG04287,12.000
LG00239,LG00250,11.000
LG02152,LG02195,10.000
LG00096,LG00145,10.000
LG00969,LG00999,11.000
LG00183,LG00279,12.000
LG00069,LG04984,12.000
LG03119,LG03169,6.000
LG02697,LG02710,7.000
LG00710,LG00778,10.000
LG04513,LG04530,10.000
LG03653,LG03667,6.000
LG02160,LG02237,10.000
LG04253,LG04292,11.000
LG04979,LG04991,12.000
LG01185,LG01198,9.000
LG01758,LG01834,12.000
LG03716,LG03799,7.000
LG04702,LG04759,8.000
LG00424,LG00462,8.000
LG01181,LG01201,6.000
LG02265,LG02332,10.000
LG03000,LG03081,12.000
LG02130,LG02195,12.000
LG03727,LG03765,10.000
LG00553,LG00590,7.000
LG01208,LG01219,11.000
LG00381,LG00427,7.000
LG01202,LG01231,12.000
LG04727,LG04815,12.000
LG03316,LG03383,10.000
LG02786,LG02799,8.000
LG03570,LG03644,6.000
LG04836,LG04924,9.000
LG03045,LG03067,12.000
LG01363,LG01378,12.000
LG00781,LG00866,10.000
LG04485,LG04534,10.000
LG00401,LG00414,8.000
LG03063,LG03070,12.000
LG00431,LG00439,12.000
LG03862,LG03913,9.000
LG02001,LG02037,10.000
LG00199,LG00260,6.000
LG01204,LG01277,12.000
LG04484,LG04537,8.000
LG00721,LG00814,10.000
LG02225,LG02316,7.000
LG03242,LG03280,10.000
LG00276,LG00282,12.000
LG01462,LG01543,7.000
LG01643,LG01725,8.000
LG02879,LG02925,6.000
LG00846,LG00913,10.000
LG01082,LG01094,6.000
LG02983,LG03061,7.000
LG00408,LG00493,12.000
LG04055,LG04078,6.000
LG01789,LG01866,9.000
LG00122,LG00215,7.000
LG00798,LG00838,6.000
LG01258,LG01355,6.000
LG03543,LG03582,7.000
LG03401,LG03420,12.000
LG03543,LG03593,7.000
LG04804,LG04867,9.000
LG02264,LG02293,8.000
LG04297,LG04322,7.000
LG04053,LG04113,8.000
LG03675,LG03733,9.000
LG01891,LG01924,6.000
LG01613,LG01655,8.000
LG00271,LG00310,10.000
LG04361,LG04417,7.000
LG04594,LG04636,12.000
LG04436,LG04462,12.000
LG04424,LG04432,11.000
LG00331,LG00338,10.000
LG04678,LG04682,8.000
LG03347,LG03365,10.000
LG01095,LG01147,7.000
LG04718,LG04768,8.000
LG02982,LG03032,8.000
LG02599,LG02626,12.000
LG04026,LG04088,7.000
LG02065,LG02133,11.000
LG04820,LG04839,11.000
LG02274,LG02308,9.000
LG00325,LG00358,7.000
LG01253,LG01312,10.000
LG00755,LG00782,12.000
LG00635,LG00649,6.000
LG02014,LG02052,9.000
LG02962,LG03019,9.000
LG00759,LG00767,11.000
LG03159,LG03186,8.000
LG01063,LG01115,8.000
LG01278,LG01362,12.000
LG03557,LG03577,6.000
LG00996,LG01030,6.000
LG00360,LG00431,9.000
LG00305,LG00350,6.000
LG04189,LG04251,6.000
LG02826,LG02850,10.000
LG04262,LG04332,8.000
LG02892,LG02913,9.000
LG04108,LG04195,12.000
LG00357,LG00404,9.000
LG03681,LG03769,7.000
LG04833,LG04873,7.000
LG04341,LG04404,7.000
LG03942,LG03975,10.000
LG01837,LG01884,8.000
LG04152,LG04180,8.000
LG03520,LG03568,12.000
LG01053,LG01143,6.000
LG03140,LG03156,11.000
LG01325,LG01357,10.000
LG03834,LG03920,9.000
LG01602,LG01654,8.000
LG03844,LG03849,8.000
LG02558,LG02571,9.000
LG04180,LG04197,9.000
LG00325,LG00413,11.000
LG04405,LG04444,6.000
LG04480,LG04509,9.000
LG01088,LG01131,9.000
LG02740,LG02760,12.000
LG04722,LG04766,11.000
LG04846,LG04907,7.000
LG04189,LG04254,10.000
LG02384,LG02470,7.000
LG04666,LG04710,6.000
LG00128,LG00189,11.000
LG04296,LG04302,7.000
LG03343,LG03423,9.000
LG03591,LG03636,10.000
LG02094,LG02175,7.000
LG03373,LG03464,9.000
LG03281,LG03299,6.000
LG03724,LG03813,11.000
LG01734,LG01818,6.000
LG01964,LG02009,9.000
LG03479,LG03488,6.000
LG03625,LG03699,11.000
LG00144,LG00240,8.000
LG00849,LG00927,11.000
LG03594,LG03690,6.000
LG04134,LG04186,6.000
LG02231,LG02281,9.000
LG00007,LG00094,12.000
LG00142,LG00170,10.000
LG00471,LG00568,9.000
LG00336,LG00385,8.000
LG04154,LG04223,11.000
LG03926,LG03990,10.000
LG00417,LG00427,10.000
LG01156,LG01211,8.000
LG00417,LG00478,8.000
LG02902,LG02905,7.000
LG04746,LG04765,8.000
LG00548,LG00608,9.000
LG04942,LG04992,8.000
LG03214,LG03243,6.000
LG02329,LG02426,7.000
LG02100,LG02190,12.000
LG01479,LG01526,11.000
LG02377,LG02395,6.000
LG03584,LG03657,7.000
LG01558,LG01650,7.000
LG01238,LG01274,10.000
LG04855,LG04924,11.000
LG02195,LG02222,11.000
LG00477,LG00532,6.000
LG04568,LG04621,11.000
LG01507,LG01537,8.000
LG01259,LG01275,6.000
LG03711,LG03794,10.000
LG01256,LG01315,9.000
LG00639,LG00698,10.000
LG01308,LG01332,8.000
LG01591,LG01641,6.000
LG02490,LG02572,9.000
LG04650,LG04672,7.000
LG03853,LG03856,6.000
LG03904,LG03957,9.000
LG03781,LG03858,6.000
LG02498,LG02517,8.000
LG00386,LG00453,11.000
LG04035,LG04104,6.000
LG04399,LG04413,10.000
LG04484,LG04577,12.000
LG03005,LG03093,9.000
LG02879,LG02887,6.000
LG00111,LG00183,12.000
LG02067,LG02158,7.000
LG04093,LG04156,9.000
LG03383,LG03438,6.000
LG02271,LG02341,11.000
LG01723,LG01729,10.000
LG03709,LG03762,10.000
LG02829,LG02844,9.000
LG02564,LG02625,6.000
LG03055,LG03138,6.000
LG04625,LG04691,10.000
LG01211,LG01255,12.000
LG03940,LG03975,9.000
LG02651,LG02662,7.000
LG01178,LG01248,10.000
LG00324,LG00387,8.000
LG04546,LG04565,10.000
LG01433,LG01519,11.000
LG04354,LG04431,9.000
LG04418,LG04508,9.000
LG02697,LG02718,6.000
LG04459,LG04524,8.000
LG01778,LG01843,8.000
LG04534,LG04544,11.000
LG02182,LG02272,9.000
LG03432,LG03509,7.000
LG02539,LG02623,10.000
LG04868,LG04947,8.000
LG03455,LG03539,10.000
LG03398,LG03443,11.000
LG03011,LG03017,6.000
LG00785,LG00865,7.000
LG02508,LG02553,7.000
LG01351,LG01366,10.000
LG01097,LG01160,6.000
LG00470,LG00515,10.000
LG00753,LG00837,11.000
LG02572,LG02623,10.000
LG04406,LG04414,10.000
LG03230,LG03312,8.000
LG02184,LG02269,12.000
LG04436,LG04470,11.000
LG04788,LG04817,12.000
LG01632,LG01704,7.000
LG01616,LG01690,8.000
LG01463,LG01539,6.000
LG04905,LG04977,11.000
LG04039,LG04041,8.000
LG04049,LG04135,7.000
LG03354,LG03425,9.000
LG03926,LG03992,6.000
LG04310,LG04346,7.000
LG01479,LG01543,6.000
LG01173,LG01198,11.000
LG00451,LG00462,10.000
LG04493,LG04523,6.000
LG00445,LG00464,9.000
LG02993,LG03076,6.000
LG01108,LG01189,12.000
LG02769,LG02782,11.000
LG00639,LG00656,12.000
LG04912,LG04944,12.000
LG02667,LG02695,8.000
LG03461,LG03552,8.000
LG02305,LG02326,6.000
LG04868,LG04898,6.000
LG03534,LG03549,6.000
LG02140,LG02167,9.000
LG01417,LG01490,10.000
LG02922,LG02937,8.000
LG01738,LG01784,9.000
LG00130,LG00201,12.000
LG02873,LG02919,8.000
LG02942,LG03038,12.000
LG02762,LG02831,7.000
LG03962,LG04054,10.000
LG03183,LG03258,7.000
LG01836,LG01925,11.000
LG01833,LG01841,9.000
LG01569,LG01633,7.000
LG00388,LG00446,9.000
LG03781,LG03837,7.000
LG01533,LG01535,7.000
LG03276,LG03336,7.000
LG00200,LG00290,11.000
LG03107,LG03191,10.000
LG01832,LG01892,11.000
LG01865,LG01933,10.000
LG03583,LG03638,8.000
LG00757,LG00794,11.000
LG00912,LG00964,12.000
LG02291,LG02349,9.000
LG02278,LG02369,6.000
LG00502,LG00570,7.000
LG01379,LG01419,9.000
LG02813,LG02870,7.000
LG00026,LG04993,12.000
LG02324,LG02411,8.000
LG02739,LG02750,10.000
LG00610,LG00672,12.000
LG03243,LG03296,7.000
LG01649,LG01711,11.000
LG02231,LG02246,7.000
LG01173,LG01238,12.000
LG02083,LG02161,7.000
LG04346,LG04430,7.000
LG02391,LG02404,12.000
LG02012,LG02070,9.000
LG02212,LG02293,9.000
LG03657,LG03753,7.000
LG04936,LG04953,10.000
LG02489,LG02571,11.000
LG01180,LG01275,7.000
LG01499,LG01587,7.000
LG01859,LG01908,11.000
LG02806,LG02816,9.000
LG02688,LG02777,6.000
LG02790,LG02828,12.000
LG00808,LG00877,12.000
LG01467,LG01524,11.000
LG04219,LG04272,6.000
LG02730,LG02798,12.000
LG03137,LG03186,10.000
LG04464,LG04543,11.000
LG03211,LG03252,10.000
LG04226,LG04302,9.000
LG03923,LG04014,8.000
LG03309,LG03380,11.000
LG00774,LG00847,12.000
LG01924,LG01962,9.000
LG01476,LG01564,8.000
LG03337,LG03414,8.000
LG04782,LG04877,11.000
LG00242,LG00338,10.000
LG00285,LG00351,9.000
LG03102,LG03150,8.000
LG00741,LG00811,10.000
LG01635,LG01713,9.000
LG01633,LG01702,10.000
LG03643,LG03727,11.000
LG04929,LG04941,10.000
LG02498,LG02511,9.000
LG00663,LG00707,6.000
LG00981,LG01073,12.000
LG02763,LG02791,11.000
LG02729,LG02735,12.000
LG03378,LG03463,10.000
LG03591,LG03665,9.000
LG04572,LG04612,12.000
LG01462,LG01519,10.000
LG01480,LG01485,12.000
LG00056,LG00079,7.000
LG03701,LG03756,11.000
