source,target,distance
SG01669,SG01765,6.000
SG03745,SG03814,7.000
SG04678,SG04769,7.000
SG01742,SG01808,9.000
SG01796,SG01838,9.000
SG09757,SG09773,11.000
SG02955,SG03037,8.000
SG04647,SG04688,12.000
SG01743,SG01774,9.000
SG04745,SG04771,11.000
SG08891,SG08973,6.000
SG01609,SG01667,12.000
SG02963,SG03055,11.000
SG07696,SG07741,9.000
SG03314,SG03375,9.000
SG03591,SG03613,9.000
SG06222,SG06237,12.000
SG02145,SG02208,7.000
SG08625,SG08716,11.000
SG02936,SG02953,7.000
SG08365,SG08378,8.000
SG04661,SG04717,7.000
SG03223,SG03251,8.000
SG05858,SG05897,11.000
SG06542,SG06610,11.000
SG01474,SG01490,10.000
SG03011,SG03031,6.000
SG04878,SG04943,6.000
SG07263,SG07281,6.000
SG07446,SG07495,10.000
SG08571,SG08627,10.000
SG01650,SG01674,10.000
SG00097,SG00182,9.000
SG04125,SG04133,12.000
SG09110,SG09122,7.000
SG03157,SG03203,8.000
SG08384,SG08397,6.000
SG06081,SG06109,12.000
SG06764,SG06854,10.000
SG06750,SG06788,9.000
SG01785,SG01816,7.000
SG07258,SG07307,10.000
SG07360,SG07440,6.000
SG01989,SG02049,7.000
SG08027,SG08055,12.000
SG01550,SG01557,9.000
SG06228,SG06310,8.000
SG09762,SG09787,12.000
SG03676,SG03769,10.000
SG04327,SG04336,9.000
SG00151,SG00168,10.000
SG01645,SG01703,7.000
SG06291,SG06327,7.000
SG04129,SG04216,9.000
SG09052,SG09078,11.000
SG04982,SG05054,8.000
SG02801,SG02815,9.000
SG06235,SG06283,7.000
SG03520,SG03617,11.000
SG01637,SG01687,12.000
SG01435,SG01455,11.000
SG02351,SG02391,11.000
SG06745,SG06759,6.000
SG00901,SG00928,7.000
SG07076,SG07110,12.000
SG03107,SG03177,12.000
SG01983,SG02020,9.000
SG09521,SG09571,6.000
SG02354,SG02438,8.000
SG02599,SG02626,9.000
SG09125,SG09211,10.000
SG04315,SG04336,6.000
SG09341,SG09379,12.000
SG06694,SG06717,10.000
SG06477,SG06569,7.000
SG05339,SG05395,11.000
SG09186,SG09240,12.000
SG09314,SG09364,8.000
SG06332,SG06345,10.000
SG00084,SG00129,11.000
SG09528,SG09559,11.000
SG03405,SG03490,10.000
SG05439,SG05469,9.000
SG01668,SG01723,10.000
SG02043,SG02129,8.000
SG05842,SG05894,7.000
SG03960,SG03982,7.000
SG06490,SG06535,12.000
SG04956,SG05025,6.000
SG07951,SG08013,11.000
SG09003,SG09050,7.000
SG09311,SG09374,9.000
SG07869,SG07950,11.000
SG05895,SG05903,12.000
SG01326,SG01341,9.000
SG06243,SG06295,6.000
SG08748,SG08816,8.000
SG07628,SG07652,7.000
SG06323,SG06368,11.000
SG08602,SG08694,11.000
SG05413,SG05431,7.000
SG05641,SG05730,7.000
SG02850,SG02870,12.000
SG03099,SG03142,11.000
SG06372,SG06410,12.000
SG07218,SG07260,11.000
SG06025,SG06097,12.000
SG06340,SG06400,10.000
SG08342,SG08397,7.000
SG06420,SG06461,10.000
SG02569,SG02657,9.000
SG04102,SG04131,6.000
SG00312,SG00315,6.000
SG04518,SG04543,6.000
SG09782,SG09785,12.000
SG08349,SG08360,7.000
SG06469,SG06480,7.000
SG08085,SG08164,12.000
SG01774,SG01866,10.000
SG07464,SG07546,11.000
SG02861,SG02912,6.000
SG06487,SG06583,10.000
SG09008,SG09092,6.000
SG07661,SG07742,12.000
SG05107,SG05158,9.000
SG02962,SG03003,9.000
SG09775,SG09788,11.000
SG06051,SG06145,12.000
SG07035,SG07107,7.000
SG06031,SG06034,7.000
SG04687,SG04736,6.000
SG08322,SG08338,11.000
SG02551,SG02636,7.000
SG00446,SG00504,12.000
SG07780,SG07826,12.000
SG06511,SG06566,12.000
SG05620,SG05640,10.000
SG09399,SG09438,7.000
SG00321,SG00384,8.000
SG04830,SG04888,9.000
SG02210,SG02257,10.000
SG05914,SG05942,11.000
SG04019,SG04087,10.000
SG08340,SG08380,10.000
SG04212,SG04241,12.000
SG08003,SG08044,9.000
SG07191,SG07231,11.000
SG03699,SG03767,9.000
SG08050,SG08113,11.000
SG03352,SG03387,10.000
SG02645,SG02656,11.000
SG07147,SG07216,7.000
SG08119,SG08146,8.000
SG07617,SG07644,7.000
SG01602,SG01654,8.000
SG00018,SG09976,8.000
SG02348,SG02391,9.000
SG01582,SG01605,9.000
SG09641,SG09721,6.000
SG08067,SG08100,8.000
SG09165,SG09168,6.000
SG06762,SG06831,7.000
SG02037,SG02134,7.000
SG01158,SG01182,10.000
SG00790,SG00833,6.000
SG05622,SG05626,6.000
SG00611,SG00681,12.000
SG00213,SG00288,9.000
SG08210,SG08303,12.000
SG05803,SG05810,8.000
SG09668,SG09744,9.000
SG09928,SG09977,12.000
SG09375,SG09467,8.000
SG04690,SG04694,6.000
SG01708,SG01737,8.000
SG00441,SG00529,8.000
SG04455,SG04548,6.000
SG03851,SG03940,9.000
SG01143,SG01202,12.000
SG01835,SG01886,10.000
SG06583,SG06634,10.000
SG04428,SG04469,12.000
SG09231,SG09274,10.000
SG05524,SG05575,6.000
SG03442,SG03510,8.000
SG01207,SG01292,7.000
SG07580,SG07630,12.000
SG06749,SG06769,7.000
SG08269,SG08292,10.000
SG05834,SG05872,8.000
SG00051,SG00125,12.000
SG04892,SG04913,12.000
SG01375,SG01467,6.000
SG02158,SG02193,7.000
SG05424,SG05512,9.000
SG00828,SG00867,7.000
SG05785,SG05787,8.000
SG09154,SG09180,9.000
SG05650,SG05732,10.000
SG03043,SG03093,8.000
SG03069,SG03155,6.000
SG09409,SG09437,9.000
SG07049,SG07086,10.000
SG06727,SG06758,12.000
SG07990,SG08019,8.000
SG03629,SG03644,6.000
SG04290,SG04294,12.000
SG02565,SG02644,7.000
SG03024,SG03073,9.000
SG04143,SG04166,7.000
SG09493,SG09499,7.000
SG04442,SG04492,9.000
SG06388,SG06452,6.000
SG02867,SG02957,10.000
SG01308,SG01391,9.000
SG07788,SG07799,10.000
SG09626,SG09632,11.000
SG01703,SG01775,11.000
SG01308,SG01356,8.000
SG02772,SG02854,6.000
SG03390,SG03446,7.000
SG05836,SG05889,10.000
SG07532,SG07622,8.000
SG09067,SG09122,11.000
SG02470,SG02528,10.000
SG02902,SG02910,12.000
SG07543,SG07560,12.000
SG01412,SG01429,10.000
SG03700,SG03721,10.000
SG03489,SG03548,8.000
SG05822,SG05872,11.000
SG07678,SG07766,6.000
SG02809,SG02861,8.000
SG00954,SG00975,6.000
SG02853,SG02904,12.000
SG03665,SG03751,7.000
SG08826,SG08857,9.000
SG01007,SG01038,6.000
SG05744,SG05793,10.000
SG01347,SG01403,12.000
SG07128,SG07160,8.000
SG04038,SG04056,8.000
SG02723,SG02773,8.000
SG09782,SG09808,6.000
SG04718,SG04730,11.000
SG05670,SG05739,6.000
SG06356,SG06372,8.000
SG00405,SG00477,11.000
SG03844,SG03858,8.000
SG03476,SG03542,6.000
SG02828,SG02910,7.000
SG00928,SG00988,6.000
SG02530,SG02562,12.000
SG00357,SG00375,8.000
SG07131,SG07151,11.000
SG04562,SG04574,10.000
SG03132,SG03195,10.000
SG07542,SG07547,9.000
SG06510,SG06574,11.000
SG03774,SG03797,12.000
SG02504,SG02524,6.000
SG02664,SG02700,10.000
SG06997,SG07060,10.000
SG00313,SG00368,11.000
SG09869,SG09953,8.000
SG00902,SG00952,11.000
SG00389,SG00467,6.000
SG05706,SG05727,7.000
SG00985,SG01047,11.000
SG09648,SG09674,9.000
SG01508,SG01517,9.000
SG08960,SG09016,12.000
SG09713,SG09718,11.000
SG09663,SG09740,7.000
SG08088,SG08158,9.000
SG00670,SG00766,10.000
SG00558,SG00595,11.000
SG08202,SG08279,7.000
SG08133,SG08185,12.000
SG05271,SG05315,6.000
SG08301,SG08360,9.000
SG02065,SG02158,7.000
SG02090,SG02170,10.000
SG05635,SG05713,10.000
SG03304,SG03324,9.000
SG01052,SG01103,8.000
SG09677,SG09770,9.000
SG06751,SG06790,12.000
SG03573,SG03593,9.000
SG04785,SG04848,11.000
SG03719,SG03768,10.000
SG07683,SG07766,11.000
SG07195,SG07224,12.000
SG08371,SG08449,10.000
SG05824,SG05847,10.000
SG03549,SG03592,6.000
SG01220,SG01295,11.000
SG04870,SG04924,12.000
SG01248,SG01310,6.000
SG01722,SG01761,10.000
SG05599,SG05654,7.000
SG05035,SG05055,9.000
SG02801,SG02865,7.000
SG08982,SG08985,6.000
SG03260,SG03329,11.000
SG07300,SG07331,10.000
SG06123,SG06191,9.000
SG08830,SG08879,12.000
SG09920,SG09928,6.000
SG03485,SG03504,6.000
SG01179,SG01200,11.000
SG00691,SG00748,9.000
SG09735,SG09740,6.000
SG08168,SG08223,12.000
SG07325,SG07368,12.000
SG05217,SG05295,7.000
SG05360,SG05414,6.000
SG02229,SG02253,12.000
SG01780,SG01793,8.000
SG02415,SG02494,11.000
SG03540,SG03612,8.000
SG03489,SG03534,7.000
SG03847,SG03856,11.000
SG01814,SG01900,10.000
SG09803,SG09895,10.000
SG09961,SG09977,12.000
SG09732,SG09753,11.000
SG06394,SG06472,11.000
SG08366,SG08369,9.000
SG03634,SG03674,8.000
SG05301,SG05315,7.000
SG04490,SG04549,12.000
SG05830,SG05927,9.000
SG05306,SG05379,9.000
SG06625,SG06689,8.000
SG06397,SG06491,10.000
SG09778,SG09850,8.000
SG03390,SG03405,6.000
SG00646,SG00715,7.000
SG04890,SG04908,6.000
SG05852,SG05947,12.000
SG02195,SG02274,9.000
SG00814,SG00854,7.000
SG01377,SG01459,8.000
SG09414,SG09502,11.000
SG07639,SG07654,9.000
SG05046,SG05092,7.000
SG01904,SG01911,11.000
SG00377,SG00415,6.000
SG00856,SG00899,10.000
SG05832,SG05842,10.000
SG09741,SG09794,8.000
SG02308,SG02322,12.000
SG02674,SG02701,9.000
SG04852,SG04860,11.000
SG03749,SG03820,6.000
SG09390,SG09463,10.000
SG04438,SG04494,9.000
SG06933,SG06990,10.000
SG04261,SG04285,7.000
SG07340,SG07365,7.000
SG03126,SG03208,11.000
SG00692,SG00702,10.000
SG06872,SG06924,9.000
SG01257,SG01260,7.000
SG05761,SG05858,6.000
SG07595,SG07624,11.000
SG00810,SG00904,12.000
SG04526,SG04619,9.000
SG08754,SG08784,10.000
SG08385,SG08479,6.000
SG08430,SG08433,6.000
SG02667,SG02724,12.000
SG03142,SG03178,8.000
SG08444,SG08467,6.000
SG03137,SG03192,10.000
SG01487,SG01496,10.000
SG00047,SG00092,11.000
SG01832,SG01847,12.000
SG02063,SG02095,9.000
SG06555,SG06622,9.000
SG00005,SG00085,11.000
SG08323,SG08386,7.000
SG08684,SG08747,7.000
SG01513,SG01520,10.000
SG07972,SG08010,11.000
SG00014,SG09976,9.000
SG02048,SG02091,12.000
SG06464,SG06483,11.000
SG06421,SG06457,8.000
SG08971,SG09039,9.000
SG08707,SG08711,12.000
SG04433,SG04467,9.000
SG03883,SG03941,10.000
SG00919,SG00938,8.000
SG05950,SG05985,10.000
SG06337,SG06391,12.000
SG08772,SG08786,12.000
SG00374,SG00439,7.000
SG07428,SG07485,9.000
SG07461,SG07516,11.000
SG00828,SG00856,7.000
SG07756,SG07797,12.000
SG04761,SG04784,9.000
SG00890,SG00924,9.000
SG05046,SG05082,10.000
SG09416,SG09427,8.000
SG01235,SG01258,8.000
SG05877,SG05922,7.000
SG05402,SG05471,9.000
SG05044,SG05107,12.000
SG06160,SG06222,8.000
SG01606,SG01610,11.000
SG08253,SG08327,11.000
SG09160,SG09253,7.000
SG01008,SG01098,7.000
SG09334,SG09338,10.000
SG07728,SG07749,6.000
SG05890,SG05932,9.000
SG00900,SG00985,8.000
SG08358,SG08366,10.000
SG07969,SG08023,9.000
SG08750,SG08792,9.000
SG07564,SG07641,10.000
SG03799,SG03807,9.000
SG09563,SG09628,11.000
SG09666,SG09696,12.000
SG02322,SG02352,7.000
SG06655,SG06690,7.000
SG00003,SG00006,11.000
SG03934,SG03995,6.000
SG00236,SG00256,9.000
SG09104,SG09107,6.000
SG00529,SG00599,6.000
SG00350,SG00412,10.000
SG08986,SG09065,9.000
SG00511,SG00598,6.000
SG04190,SG04255,12.000
SG08222,SG08234,8.000
SG08570,SG08577,8.000
SG02131,SG02138,8.000
SG02468,SG02499,9.000
SG05489,SG05516,7.000
SG00441,SG00467,7.000
SG00944,SG01035,9.000
SG00311,SG00396,6.000
SG04659,SG04679,7.000
SG07148,SG07151,7.000
SG05626,SG05682,11.000
SG01921,SG02017,12.000
SG05791,SG05794,10.000
SG06103,SG06112,11.000
SG00095,SG00121,7.000
SG02133,SG02153,8.000
SG08231,SG08233,6.000
SG03539,SG03622,8.000
SG02624,SG02715,6.000
SG00737,SG00802,7.000
SG05336,SG05425,10.000
SG07274,SG07360,7.000
SG00974,SG01059,12.000
SG09579,SG09593,11.000
SG08887,SG08940,6.000
SG09371,SG09448,8.000
SG06517,SG06573,10.000
SG04798,SG04890,10.000
SG02422,SG02453,9.000
SG02275,SG02285,12.000
SG02833,SG02929,10.000
SG09021,SG09076,11.000
SG05199,SG05227,8.000
SG04536,SG04544,8.000
SG06728,SG06763,12.000
SG00882,SG00893,11.000
SG01023,SG01101,12.000
SG04708,SG04780,11.000
SG02161,SG02194,10.000
SG01696,SG01759,7.000
SG08632,SG08715,10.000
SG04507,SG04543,7.000
SG00029,SG00057,8.000
SG01635,SG01681,9.000
SG02885,SG02972,10.000
SG04842,SG04864,11.000
SG09304,SG09375,6.000
SG00250,SG00283,10.000
SG08452,SG08488,7.000
SG07465,SG07514,10.000
SG08683,SG08737,10.000
SG00237,SG00295,7.000
SG04127,SG04149,12.000
SG00713,SG00716,11.000
SG03409,SG03455,11.000
SG07247,SG07303,6.000
SG04499,SG04572,10.000
SG06922,SG06988,12.000
SG09130,SG09201,8.000
SG02830,SG02885,8.000
SG06813,SG06847,12.000
SG08766,SG08803,9.000
SG07088,SG07177,12.000
SG03057,SG03075,12.000
SG01303,SG01356,7.000
SG08562,SG08628,8.000
SG03407,SG03415,11.000
SG00796,SG00823,8.000
SG05503,SG05563,11.000
SG03704,SG03712,6.000
SG06298,SG06328,6.000
SG00016,SG00092,9.000
SG02342,SG02435,10.000
SG01232,SG01293,11.000
SG09286,SG09320,10.000
SG01334,SG01390,10.000
SG01272,SG01313,7.000
SG04437,SG04443,8.000
SG06858,SG06929,10.000
SG08007,SG08072,11.000
SG00034,SG00042,11.000
SG02960,SG02968,11.000
SG00582,SG00677,9.000
SG08230,SG08237,12.000
SG09948,SG09965,6.000
SG03179,SG03231,10.000
SG02436,SG02509,9.000
SG04818,SG04899,11.000
SG07695,SG07789,8.000
SG01217,SG01263,12.000
SG04541,SG04612,8.000
SG05884,SG05964,9.000
SG09068,SG09128,10.000
SG03433,SG03474,8.000
SG07037,SG07103,11.000
SG02589,SG02607,6.000
SG02646,SG02697,11.000
SG01710,SG01752,6.000
SG08308,SG08312,12.000
SG02572,SG02640,7.000
SG03876,SG03935,12.000
SG03415,SG03481,10.000
SG04280,SG04348,6.000
SG00139,SG00186,10.000
SG02521,SG02580,9.000
SG08359,SG08427,7.000
SG06014,SG06041,11.000
SG06828,SG06886,11.000
SG08943,SG08964,12.000
SG07594,SG07634,10.000
SG07301,SG07366,12.000
SG08413,SG08464,6.000
SG07200,SG07261,7.000
SG01410,SG01481,8.000
SG06495,SG06572,12.000
SG06965,SG07047,12.000
SG05411,SG05423,7.000
SG06359,SG06393,9.000
SG09282,SG09369,9.000
SG09057,SG09078,9.000
SG06369,SG06399,11.000
SG03658,SG03732,11.000
SG01628,SG01699,9.000
SG03702,SG03764,11.000
SG03868,SG03909,8.000
SG03812,SG03815,10.000
SG04601,SG04655,6.000
SG06120,SG06195,8.000
SG02704,SG02788,12.000
SG04805,SG04851,11.000
SG05300,SG05366,12.000
SG05932,SG05980,7.000
SG02840,SG02899,9.000
SG03690,SG03738,7.000
SG00610,SG00615,7.000
SG00676,SG00719,9.000
SG03942,SG03963,8.000
SG02993,SG03007,8.000
SG09606,SG09687,6.000
SG02916,SG03008,7.000
SG03402,SG03452,10.000
SG00039,SG00049,6.000
SG09759,SG09848,9.000
SG00988,SG01072,11.000
SG00154,SG00232,10.000
SG02000,SG02080,7.000
SG09745,SG09803,7.000
SG06491,SG06505,11.000
SG06200,SG06243,9.000
SG04019,SG04086,7.000
SG05477,SG05519,9.000
SG00634,SG00707,11.000
SG01248,SG01331,10.000
SG02270,SG02342,7.000
SG05579,SG05666,8.000
SG03140,SG03172,9.000
SG01475,SG01530,7.000
SG05741,SG05824,7.000
SG01166,SG01220,6.000
SG08580,SG08665,9.000
SG00611,SG00682,7.000
SG07865,SG07875,7.000
SG08805,SG08881,9.000
SG00610,SG00646,6.000
SG03169,SG03174,12.000
SG04726,SG04744,8.000
SG07739,SG07794,12.000
SG07074,SG07157,11.000
SG02189,SG02281,9.000
SG09055,SG09150,6.000
SG04976,SG04980,8.000
SG01446,SG01488,12.000
SG06321,SG06368,7.000
SG01734,SG01755,8.000
SG04331,SG04391,10.000
SG08580,SG08599,9.000
SG03595,SG03626,9.000
SG05033,SG05126,7.000
SG08014,SG08016,8.000
SG05233,SG05326,10.000
SG01735,SG01820,9.000
SG04287,SG04347,6.000
SG01869,SG01911,10.000
SG08335,SG08391,10.000
SG07336,SG07376,7.000
SG07250,SG07285,8.000
SG07842,SG07904,7.000
SG06469,SG06552,8.000
SG08774,SG08812,11.000
SG02822,SG02844,12.000
SG09778,SG09874,11.000
SG02535,SG02590,8.000
SG00170,SG00253,8.000
SG03387,SG03432,7.000
SG01151,SG01183,8.000
SG08061,SG08068,12.000
SG06275,SG06316,11.000
SG07471,SG07545,10.000
SG05799,SG05831,7.000
SG02140,SG02186,6.000
SG00588,SG00682,9.000
SG01939,SG01981,9.000
SG05283,SG05287,10.000
SG00446,SG00485,10.000
SG01594,SG01636,10.000
SG05458,SG05515,7.000
SG08942,SG08971,11.000
SG02313,SG02380,8.000
SG04417,SG04425,8.000
SG07431,SG07445,9.000
SG05247,SG05289,6.000
SG06337,SG06409,12.000
SG07775,SG07798,12.000
SG09133,SG09135,12.000
SG05557,SG05610,11.000
SG07473,SG07496,7.000
SG08552,SG08588,10.000
SG06261,SG06331,7.000
SG03849,SG03855,8.000
SG01094,SG01141,6.000
SG08841,SG08928,9.000
SG04620,SG04679,11.000
SG01983,SG02044,7.000
SG02809,SG02838,11.000
SG03161,SG03258,9.000
SG04960,SG05010,11.000
SG08721,SG08757,8.000
SG03211,SG03229,7.000
SG01094,SG01122,9.000
SG09640,SG09654,8.000
SG06453,SG06465,12.000
SG09911,SG09966,8.000
SG08288,SG08354,9.000
SG09901,SG09982,7.000
SG03484,SG03539,9.000
SG05247,SG05296,8.000
SG00686,SG00696,9.000
SG04939,SG04989,6.000
SG09682,SG09701,11.000
SG03587,SG03650,9.000
SG04942,SG04982,12.000
SG06951,SG07030,11.000
SG07161,SG07173,10.000
SG04917,SG04973,11.000
SG09010,SG09012,12.000
SG03394,SG03443,11.000
SG06207,SG06245,12.000
SG04806,SG04894,10.000
SG07900,SG07957,12.000
SG03990,SG04034,9.000
SG01913,SG01974,7.000
SG05592,SG05640,11.000
SG06312,SG06344,8.000
SG08555,SG08576,10.000
SG09496,SG09541,7.000
SG06133,SG06158,6.000
SG02384,SG02390,8.000
SG04256,SG04295,11.000
SG08775,SG08811,9.000
SG00005,SG09964,10.000
SG09252,SG09257,9.000
SG03383,SG03400,8.000
SG00749,SG00826,7.000
SG04208,SG04240,11.000
SG03654,SG03704,9.000
SG05233,SG05290,9.000
SG01783,SG01839,9.000
SG04084,SG04169,6.000
SG03302,SG03395,7.000
SG08200,SG08271,10.000
SG03335,SG03353,7.000
SG00350,SG00387,9.000
SG07217,SG07301,6.000
SG00664,SG00740,11.000
SG07718,SG07735,10.000
SG09535,SG09586,7.000
SG05777,SG05836,6.000
SG01767,SG01808,11.000
SG02851,SG02940,12.000
SG09291,SG09341,6.000
SG09669,SG09695,10.000
SG05685,SG05713,6.000
SG01476,SG01543,7.000
SG09485,SG09581,10.000
SG05475,SG05513,6.000
SG02804,SG02823,11.000
SG06030,SG06096,6.000
SG00163,SG00260,8.000
SG05091,SG05155,11.000
SG07065,SG07126,9.000
SG08299,SG08372,12.000
SG07006,SG07026,10.000
SG00677,SG00773,11.000
SG05921,SG05992,11.000
SG00812,SG00823,10.000
SG02493,SG02522,9.000
SG04716,SG04771,10.000
SG04225,SG04230,10.000
SG05691,SG05760,8.000
SG05593,SG05661,9.000
SG09135,SG09164,11.000
SG01081,SG01166,7.000
SG02235,SG02269,10.000
SG07815,SG07885,11.000
SG05954,SG06010,12.000
SG00678,SG00719,11.000
SG03786,SG03805,10.000
SG02699,SG02757,7.000
SG06591,SG06667,12.000
SG05875,SG05963,12.000
SG08480,SG08567,11.000
SG07981,SG08044,10.000
SG03386,SG03402,9.000
SG00088,SG09993,8.000
SG08713,SG08773,11.000
SG02131,SG02186,10.000
SG09471,SG09476,9.000
SG04790,SG04850,6.000
SG06668,SG06699,7.000
SG09508,SG09542,6.000
SG05549,SG05609,9.000
SG05088,SG05104,7.000
SG05764,SG05794,11.000
SG00827,SG00897,6.000
SG04706,SG04758,10.000
SG03016,SG03051,12.000
SG00337,SG00434,10.000
SG08168,SG08259,12.000
SG08819,SG08837,11.000
SG07347,SG07398,12.000
SG08438,SG08458,10.000
SG06255,SG06275,7.000
SG02682,SG02724,12.000
SG05881,SG05901,7.000
SG05051,SG05093,7.000
SG04200,SG04221,11.000
SG04423,SG04433,9.000
SG01366,SG01451,9.000
SG05609,SG05628,8.000
SG04448,SG04508,12.000
SG03315,SG03364,8.000
SG03906,SG03965,9.000
SG02128,SG02134,9.000
SG08149,SG08170,6.000
SG08577,SG08656,12.000
SG05330,SG05408,7.000
SG06817,SG06820,6.000
SG08648,SG08679,7.000
SG05250,SG05261,9.000
SG03496,SG03522,11.000
SG00498,SG00562,12.000
SG07338,SG07398,6.000
SG05748,SG05772,7.000
SG06999,SG07040,9.000
SG05687,SG05756,10.000
SG08587,SG08626,8.000
SG08183,SG08199,12.000
SG03241,SG03270,9.000
SG06679,SG06718,9.000
SG02949,SG03043,10.000
SG05039,SG05041,11.000
SG05340,SG05391,11.000
SG01473,SG01527,11.000
SG00390,SG00452,6.000
SG08314,SG08341,7.000
SG05854,SG05928,8.000
SG02889,SG02915,8.000
SG07742,SG07811,6.000
SG09701,SG09786,6.000
SG07765,SG07858,8.000
SG08723,SG08790,8.000
SG07102,SG07116,9.000
SG06919,SG07003,8.000
SG05727,SG05778,10.000
SG03271,SG03296,11.000
SG04398,SG04400,7.000
SG09772,SG09786,8.000
SG03006,SG03044,10.000
SG05077,SG05105,6.000
SG09840,SG09923,9.000
SG02048,SG02086,7.000
SG02118,SG02152,9.000
SG08250,SG08345,12.000
SG07834,SG07847,6.000
SG09609,SG09642,6.000
SG07180,SG07193,9.000
SG09568,SG09652,12.000
SG03353,SG03409,11.000
SG07955,SG07992,8.000
SG07014,SG07104,11.000
SG08010,SG08056,8.000
SG07907,SG07979,7.000
SG00056,SG00107,6.000
SG04726,SG04821,10.000
SG09505,SG09558,7.000
SG00033,SG00113,11.000
SG04275,SG04360,9.000
SG08121,SG08144,9.000
SG03721,SG03781,7.000
SG07452,SG07461,7.000
SG00514,SG00569,12.000
SG02629,SG02664,7.000
SG08145,SG08190,6.000
SG01912,SG01964,7.000
SG00277,SG00309,12.000
SG08225,SG08322,8.000
SG09855,SG09921,8.000
SG02516,SG02531,10.000
SG06200,SG06290,6.000
SG01314,SG01398,12.000
SG02918,SG02931,7.000
SG03634,SG03692,10.000
SG09009,SG09086,12.000
SG08937,SG08966,9.000
SG05652,SG05709,6.000
SG05986,SG06037,12.000
SG02382,SG02407,9.000
SG05132,SG05155,7.000
SG04458,SG04515,7.000
SG01992,SG02081,7.000
SG08677,SG08740,11.000
SG01800,SG01850,8.000
SG03434,SG03447,11.000
SG08984,SG09006,11.000
SG01000,SG01090,7.000
SG08909,SG08981,9.000
SG01513,SG01588,12.000
SG06373,SG06470,9.000
SG09576,SG09632,10.000
SG01399,SG01447,11.000
SG01317,SG01360,6.000
SG05370,SG05423,7.000
SG02906,SG02911,8.000
SG02609,SG02643,9.000
SG06468,SG06534,10.000
SG02336,SG02393,9.000
SG06652,SG06739,12.000
SG06590,SG06601,11.000
SG06555,SG06595,9.000
SG09386,SG09388,10.000
SG05745,SG05802,7.000
SG04130,SG04157,7.000
SG01499,SG01536,11.000
SG08307,SG08341,7.000
SG07680,SG07701,6.000
SG09853,SG09892,7.000
SG09504,SG09581,6.000
SG06414,SG06445,11.000
SG07444,SG07447,8.000
SG00218,SG00238,7.000
SG05350,SG05431,6.000
SG05408,SG05476,9.000
SG07080,SG07113,9.000
SG04776,SG04806,9.000
SG08209,SG08226,11.000
SG06862,SG06905,9.000
SG05332,SG05345,11.000
SG05516,SG05524,9.000
SG00735,SG00783,12.000
SG00400,SG00459,10.000
SG05345,SG05402,7.000
SG01659,SG01755,6.000
SG03622,SG03696,10.000
SG03180,SG03249,10.000
SG00894,SG00913,11.000
SG09727,SG09764,8.000
SG02366,SG02440,10.000
SG01765,SG01812,10.000
SG04102,SG04136,9.000
SG01244,SG01305,10.000
SG05441,SG05538,8.000
SG09991,SG09993,10.000
SG00132,SG00175,6.000
SG02908,SG03005,10.000
SG05606,SG05628,9.000
SG08899,SG08912,10.000
SG06795,SG06886,6.000
SG06572,SG06655,6.000
SG08573,SG08663,10.000
SG07357,SG07360,7.000
SG09571,SG09658,12.000
SG08890,SG08962,10.000
SG05743,SG05813,7.000
SG04438,SG04518,12.000
SG04993,SG05079,6.000
SG02961,SG03036,6.000
SG00229,SG00271,7.000
SG07166,SG07215,11.000
SG07872,SG07915,11.000
SG06819,SG06844,8.000
SG07897,SG07919,6.000
SG09710,SG09741,10.000
SG00325,SG00358,10.000
SG06115,SG06154,11.000
SG07630,SG07654,10.000
SG02638,SG02703,7.000
SG03083,SG03109,9.000
SG00825,SG00888,8.000
SG07543,SG07589,10.000
SG03303,SG03309,8.000
SG02038,SG02129,6.000
SG08349,SG08433,8.000
SG06358,SG06437,11.000
SG00969,SG01029,6.000
SG05507,SG05561,7.000
SG07813,SG07872,7.000
SG01668,SG01724,9.000
SG02771,SG02803,10.000
SG00178,SG00181,6.000
SG02951,SG03047,10.000
SG09309,SG09402,8.000
SG09090,SG09170,11.000
SG06201,SG06261,10.000
SG03384,SG03392,10.000
SG00544,SG00564,8.000
SG09454,SG09510,11.000
SG04404,SG04495,11.000
SG06659,SG06717,6.000
SG06294,SG06324,10.000
SG02549,SG02617,10.000
SG01094,SG01109,10.000
SG05876,SG05931,11.000
SG00131,SG00207,8.000
SG06430,SG06500,9.000
SG08417,SG08509,7.000
SG00264,SG00283,10.000
SG04245,SG04304,12.000
SG07533,SG07550,7.000
SG00738,SG00831,8.000
SG08531,SG08617,6.000
SG05109,SG05151,10.000
SG09585,SG09639,6.000
SG00021,SG00041,7.000
SG07347,SG07388,9.000
SG08061,SG08138,9.000
SG05993,SG06032,12.000
SG05671,SG05762,9.000
SG09792,SG09850,11.000
SG02522,SG02587,8.000
SG01816,SG01836,7.000
SG06805,SG06822,9.000
SG01128,SG01216,7.000
SG02067,SG02154,12.000
SG03914,SG03965,10.000
SG07423,SG07458,9.000
SG01717,SG01808,9.000
SG06065,SG06068,11.000
SG00356,SG00418,11.000
SG07453,SG07487,9.000
SG09450,SG09523,8.000
SG02112,SG02189,6.000
SG02700,SG02740,11.000
SG05129,SG05175,8.000
SG06521,SG06551,11.000
SG00977,SG01011,10.000
SG07219,SG07246,12.000
SG08677,SG08704,12.000
SG07885,SG07942,11.000
SG08274,SG08340,9.000
SG03683,SG03739,11.000
SG07778,SG07821,8.000
